,prediction,image_id,x_top_left,y_top_left,x_bottom_right,y_bottom_right
186,person,/content/drive/My Drive/Savour/whole/Folsom Weekend Party Guide 2018 - Andymatic.jpg,1221.61962890625,462.3734130859375,2020.6849365234375,1550.359619140625
187,backpack,/content/drive/My Drive/Savour/whole/Folsom Weekend Party Guide 2018 - Andymatic.jpg,1459.95361328125,1023.1908569335938,1967.4832763671875,1488.877685546875
188,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,3138.73828125,1487.3829345703125,3687.725830078125,2283.97216796875
189,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,713.7725830078125,939.627197265625,1125.0087890625,1528.36376953125
190,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,3307.501220703125,831.1098022460938,3635.75439453125,1620.15185546875
191,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,0.5417377352714539,1069.872802734375,659.6196899414062,1929.7022705078125
192,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2281.236083984375,1308.7821044921875,3073.302978515625,2634.359130859375
193,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1057.3094482421875,972.1984252929688,1366.290771484375,1322.4088134765625
194,bottle,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,547.0537719726562,1568.447265625,683.64404296875,1954.0428466796875
195,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1353.308837890625,944.9346313476562,1594.0465087890625,1306.32470703125
196,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1605.482666015625,929.1400756835938,1743.8544921875,1139.350341796875
197,cup,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1412.555908203125,1354.9820556640625,1495.1912841796875,1466.507568359375
198,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1557.1700439453125,1326.520263671875,1904.2159423828125,2129.732666015625
199,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,998.77294921875,1925.997314453125,1542.3284912109375,2447.816162109375
200,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,890.1436157226562,2325.276611328125,1669.43359375,2644.446044921875
201,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2096.887451171875,1312.1199951171875,2336.28955078125,1678.56005859375
202,dining table,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2711.9267578125,2230.07861328125,3918.29638671875,2628.275634765625
203,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2111.120361328125,1075.0238037109375,2438.941162109375,1603.2822265625
204,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,3181.685546875,790.49072265625,3412.552001953125,1577.0914306640625
205,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,3374.457275390625,758.4442749023438,3498.734375,869.8281860351562
206,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1518.35107421875,978.04833984375,1688.494140625,1192.398681640625
207,dining table,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,3443.389404296875,1567.3602294921875,4000.0,2432.945068359375
208,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1318.9857177734375,970.1486206054688,1426.1712646484375,1126.718017578125
209,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2105.741943359375,935.6001586914062,2274.7763671875,1173.0130615234375
210,bottle,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,824.9929809570312,1474.610595703125,926.0738525390625,1827.6661376953125
211,handbag,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,4.626327991485596,1925.06396484375,708.1143798828125,2600.389404296875
212,bottle,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1812.0816650390625,1054.0166015625,1842.946044921875,1167.6234130859375
213,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2338.07861328125,1174.772216796875,2694.510986328125,1720.6915283203125
214,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2887.46484375,930.0619506835938,3044.34130859375,1102.3636474609375
215,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1867.5543212890625,1208.6497802734375,2032.20166015625,1600.661376953125
216,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1672.09130859375,922.8467407226562,1773.0543212890625,1090.714111328125
217,dining table,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,3458.77880859375,1545.5806884765625,3997.261474609375,1776.85791015625
218,chair,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,1369.676025390625,1660.872802734375,1749.4298095703125,2346.285888671875
219,book,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2898.52685546875,2170.403076171875,3437.355224609375,2534.303466796875
220,person,/content/drive/My Drive/Savour/whole/Brooklyn_ NY _ Production _ Peerspace.jpg,2927.06591796875,1027.5535888671875,3191.73095703125,1413.7490234375
221,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1707.4105224609375,1606.4298095703125,1991.0714111328125,2370.0
222,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2995.049072265625,1609.6468505859375,3443.017578125,2349.399658203125
223,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,459.9855041503906,1607.281982421875,826.2510375976562,2353.94091796875
224,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1928.3192138671875,1614.05224609375,2258.240234375,2360.544189453125
225,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,801.2364501953125,1633.8914794921875,1132.220458984375,2364.81689453125
226,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1095.21337890625,1688.0023193359375,1354.340087890625,2368.361572265625
227,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,3565.73974609375,1674.0548095703125,3750.48046875,2308.288330078125
228,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,214.8210906982422,1807.4512939453125,541.012451171875,2356.60693359375
229,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2353.866943359375,1714.589599609375,2585.099365234375,2360.51220703125
230,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1459.9603271484375,1734.8538818359375,1683.3155517578125,2365.43994140625
231,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2243.099853515625,1691.0953369140625,2402.677978515625,2351.001708984375
232,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2807.002685546875,1730.0841064453125,2992.980712890625,2278.3984375
233,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2640.25634765625,1709.6834716796875,2794.39306640625,2370.0
234,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1617.6180419921875,1736.1505126953125,1738.4285888671875,2277.400146484375
235,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2529.282470703125,1665.6629638671875,2699.8232421875,2344.80810546875
236,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1375.934814453125,1711.51025390625,1506.94189453125,2282.504638671875
237,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,3357.18798828125,1694.0540771484375,3460.4462890625,1880.8394775390625
238,bottle,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,74.38135528564453,1978.92041015625,123.22579193115234,2111.23486328125
239,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,3709.46044921875,1684.518310546875,3827.659423828125,2057.778076171875
240,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,1.7469398975372314,1734.9300537109375,162.26837158203125,2029.7884521484375
241,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,3738.437744140625,1879.446533203125,3898.000244140625,2367.521728515625
242,kite,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,585.2822265625,1206.4244384765625,660.1829833984375,1284.375732421875
243,handbag,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2816.784912109375,1999.855224609375,2867.5146484375,2079.9248046875
244,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,747.805908203125,1647.501220703125,938.8493041992188,2323.475830078125
245,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,402.4232177734375,1700.0955810546875,520.0805053710938,1866.528564453125
246,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,164.4281005859375,1685.97119140625,330.6466979980469,2209.61474609375
247,bottle,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,124.2134780883789,1980.4295654296875,160.6397705078125,2103.883544921875
248,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,735.7822265625,1656.4058837890625,869.9234619140625,1883.7047119140625
249,handbag,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,498.75872802734375,1842.1043701171875,744.9703979492188,2169.57861328125
250,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,3333.849853515625,1701.9656982421875,3469.716552734375,2254.379638671875
251,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,3817.9619140625,1708.4700927734375,3896.707275390625,1993.6851806640625
252,person,/content/drive/My Drive/Savour/whole/Morning Roundup_ D.C. – Ted Eytan_ MD.jpg,2953.49267578125,1719.9046630859375,3082.534912109375,2274.318115234375
253,person,/content/drive/My Drive/Savour/whole/In Celebration of Cesar Chavez Day....jpg,2801.400390625,818.6578369140625,3635.6376953125,2912.714599609375
254,train,/content/drive/My Drive/Savour/whole/In Celebration of Cesar Chavez Day....jpg,1393.0858154296875,1166.767822265625,3171.989501953125,2658.711669921875
255,cup,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,20.80231285095215,4.7708845138549805,1067.1182861328125,609.4763793945312
256,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,1809.2177734375,1403.7042236328125,2818.580810546875,2076.909912109375
257,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,1905.0855712890625,0.0,3780.48095703125,656.88720703125
258,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,3876.0595703125,214.1112518310547,4921.98681640625,1137.7596435546875
259,dining table,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,0.0,8.687556266784668,4916.994140625,3191.477783203125
260,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,2838.7060546875,1749.1156005859375,3820.45458984375,2471.11181640625
261,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,1616.6663818359375,2280.36181640625,2852.80419921875,3115.240234375
262,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,649.460693359375,1793.1097412109375,1706.9793701171875,2551.377197265625
263,donut,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,4088.910888671875,1628.2557373046875,4395.73583984375,1895.0225830078125
264,donut,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,3781.056884765625,1604.698486328125,4109.01611328125,1855.200439453125
265,cup,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,1446.176025390625,1129.8289794921875,2113.679931640625,1761.7633056640625
266,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,831.2244262695312,168.1870574951172,2416.77001953125,1588.579833984375
267,donut,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,3239.992431640625,1095.89013671875,3515.3798828125,1372.130615234375
268,donut,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,3306.87451171875,1305.5372314453125,3601.4990234375,1578.2464599609375
269,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,2010.2637939453125,394.1717529296875,3169.90234375,1433.5438232421875
270,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,6.753280162811279,843.0506591796875,908.7045288085938,2114.819091796875
271,bowl,/content/drive/My Drive/Savour/whole/Free Images _ celebration_ dish_ meal....jpg,978.0239868164062,12.206233978271484,1672.79296875,237.093994140625
272,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,3812.83154296875,1196.2789306640625,4360.181640625,3038.698486328125
273,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,523.306884765625,594.7417602539062,2549.847412109375,3039.470947265625
274,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,1486.1209716796875,1694.4212646484375,1878.9864501953125,2843.04833984375
275,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,2597.632080078125,252.49559020996094,4443.849609375,3043.953857421875
276,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,349.8546142578125,2060.586669921875,920.7783203125,2840.257080078125
277,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,1778.0643310546875,1844.6644287109375,1989.4267578125,2806.526611328125
278,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,45.319698333740234,1649.2664794921875,416.216552734375,2562.8818359375
279,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,64.0938491821289,2113.739990234375,402.1035461425781,2926.52783203125
280,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,3343.62548828125,437.65399169921875,4303.00537109375,3023.69873046875
281,person,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,348.05450439453125,1691.2169189453125,453.5007629394531,1879.2197265625
282,knife,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,2538.769775390625,1586.91796875,2695.859375,2144.09033203125
283,motorcycle,/content/drive/My Drive/Savour/whole/Mummers_ play - Wikipedia.jpg,290.915771484375,2388.275390625,719.4638061523438,2935.31640625
284,person,/content/drive/My Drive/Savour/whole/Christmas food fight held in London....jpg,345.22845458984375,126.93283081054688,886.4029541015625,568.7265014648438
285,person,/content/drive/My Drive/Savour/whole/Christmas food fight held in London....jpg,122.12806701660156,119.79585266113281,433.2696533203125,589.189208984375
286,person,/content/drive/My Drive/Savour/whole/Christmas food fight held in London....jpg,715.8112182617188,88.46600341796875,831.0980834960938,339.4959716796875
287,person,/content/drive/My Drive/Savour/whole/Christmas food fight held in London....jpg,3.303832530975342,125.35868072509766,118.94169616699219,280.39678955078125
288,person,/content/drive/My Drive/Savour/whole/Christmas food fight held in London....jpg,101.73395538330078,168.35169982910156,167.55882263183594,233.26487731933594
289,person,/content/drive/My Drive/Savour/whole/Christmas food fight held in London....jpg,667.3780517578125,107.10238647460938,902.2335205078125,602.2236328125
290,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,546.6109008789062,306.13848876953125,713.671142578125,479.0
291,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,287.61346435546875,217.2595977783203,413.49432373046875,475.6083068847656
292,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,156.88841247558594,224.80116271972656,298.9426574707031,474.2773132324219
293,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,360.5418395996094,133.15673828125,456.4400939941406,466.6422119140625
294,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,477.12249755859375,100.70686340332031,549.1566162109375,357.94732666015625
295,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,592.9757080078125,149.98094177246094,718.3093872070312,318.1204833984375
296,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,223.89675903320312,230.31280517578125,302.0853576660156,470.9230041503906
297,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,491.0472412109375,291.62286376953125,650.3939208984375,473.4002685546875
298,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,138.78567504882812,84.63444519042969,181.2874298095703,173.17115783691406
299,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,594.349853515625,230.17434692382812,666.0861206054688,320.6562805175781
300,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,673.59912109375,281.62860107421875,720.0,432.7462158203125
301,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,20.752853393554688,116.53213500976562,100.06810760498047,229.66244506835938
302,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,38.55842590332031,156.10159301757812,161.64500427246094,387.8929443359375
303,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,415.73895263671875,120.0570297241211,502.80010986328125,441.85980224609375
304,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,42.831321716308594,96.54925537109375,78.39884948730469,154.96090698242188
305,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,129.21710205078125,168.97116088867188,182.14651489257812,284.4439697265625
306,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,258.8691711425781,134.07933044433594,364.4420471191406,280.5028381347656
307,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,440.96148681640625,112.37806701660156,529.033203125,412.3230285644531
308,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,531.2890014648438,91.66038513183594,596.83935546875,301.0904541015625
309,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,573.0745849609375,120.15719604492188,627.0467529296875,205.9617156982422
310,bottle,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,97.26960754394531,364.82208251953125,208.3839874267578,466.8367614746094
311,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,7.281842231750488,153.78822326660156,82.97413635253906,291.02532958984375
312,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (3).jpg,690.3875732421875,93.8570785522461,717.2164306640625,143.95838928222656
313,person,/content/drive/My Drive/Savour/whole/Epic food fight festivals - Newspaper....jpg,379.36834716796875,3.292905330657959,515.7247924804688,145.33883666992188
314,person,/content/drive/My Drive/Savour/whole/Epic food fight festivals - Newspaper....jpg,50.66749572753906,0.18302640318870544,77.29727935791016,25.323503494262695
315,person,/content/drive/My Drive/Savour/whole/Epic food fight festivals - Newspaper....jpg,674.4637451171875,0.4051855802536011,778.6179809570312,62.090087890625
316,person,/content/drive/My Drive/Savour/whole/Epic food fight festivals - Newspaper....jpg,569.5813598632812,0.10197072476148605,682.1533813476562,156.3344268798828
317,person,/content/drive/My Drive/Savour/whole/Epic food fight festivals - Newspaper....jpg,50.19144058227539,0.36737051606178284,135.59677124023438,41.11603546142578
318,horse,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,323.9687194824219,378.369140625,620.3037109375,665.0745239257812
319,sports ball,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,625.0574340820312,103.70664978027344,647.8115844726562,124.39427947998047
320,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,114.8699951171875,583.41796875,258.17047119140625,667.0
321,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,595.8411254882812,233.46633911132812,785.543701171875,573.9012451171875
322,sports ball,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,539.2841186523438,176.60057067871094,563.6629028320312,201.4150390625
323,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,139.11468505859375,101.06455993652344,362.53875732421875,365.6365661621094
324,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,822.0831909179688,504.7873229980469,974.9386596679688,661.2503051757812
325,sports ball,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,190.88868713378906,243.62997436523438,215.86306762695312,266.91925048828125
326,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,812.546630859375,86.91377258300781,983.3025512695312,285.31317138671875
327,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,617.6626586914062,86.42874145507812,869.1036987304688,318.6247863769531
328,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,245.6029815673828,98.1856918334961,583.9732055664062,365.41168212890625
329,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,129.08242797851562,458.7075500488281,175.78955078125,516.3682861328125
330,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,681.3116455078125,583.0592041015625,782.126953125,663.257568359375
331,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,576.358154296875,235.76698303222656,701.37939453125,558.168701171875
332,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,12.600947380065918,496.4498291015625,233.76251220703125,660.123046875
333,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,119.13104248046875,505.87298583984375,246.7991485595703,656.836181640625
334,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,604.9693603515625,109.82756042480469,956.570068359375,598.4364013671875
335,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,10.9886474609375,457.2896423339844,88.61298370361328,541.0913696289062
336,orange,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,211.98472595214844,386.4147033691406,235.21337890625,408.2492980957031
337,sports ball,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,259.20550537109375,373.7768859863281,280.5677185058594,395.57818603515625
338,person,/content/drive/My Drive/Savour/whole/Where to Enjoy Public Food Fights... (1).jpg,703.7454223632812,66.0849838256836,963.4411010742188,329.6856994628906
339,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,208.90858459472656,52.82429504394531,271.89508056640625,217.85113525390625
340,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,556.8007202148438,61.118350982666016,619.87255859375,204.861083984375
341,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,0.0,73.61625671386719,198.25547790527344,395.0119934082031
342,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,255.28819274902344,79.18119812011719,305.0928955078125,231.0797119140625
343,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,329.464111328125,112.14864349365234,564.3358764648438,365.42913818359375
344,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,172.23216247558594,67.26873779296875,224.16392517089844,221.6991424560547
345,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,415.33050537109375,48.019508361816406,450.56719970703125,99.8747787475586
346,frisbee,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,350.5284423828125,286.8525390625,384.5019226074219,299.1822814941406
347,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,511.8832092285156,60.585506439208984,540.5037841796875,125.49103546142578
348,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,318.2572326660156,70.37619018554688,360.3133544921875,222.5364990234375
349,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,2.4902875423431396,39.93674087524414,47.739646911621094,120.32363891601562
350,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,81.38215637207031,26.704875946044922,191.64474487304688,324.7811279296875
351,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,77.50264739990234,22.360532760620117,189.3692169189453,107.60261535644531
352,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,358.7771911621094,57.68928909301758,404.285888671875,103.01406860351562
353,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,476.5419006347656,64.05683135986328,514.3108520507812,128.68380737304688
354,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,0.0,37.92506408691406,14.037226676940918,92.25931549072266
355,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,286.43389892578125,58.503318786621094,327.0906066894531,141.82180786132812
356,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,41.01841354370117,67.2383041381836,61.81315612792969,112.19989776611328
357,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,351.0358581542969,95.16041564941406,478.37652587890625,317.43585205078125
358,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,443.2839660644531,70.46678161621094,471.3393249511719,97.19409942626953
359,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,319.6724853515625,73.86215209960938,363.5003967285156,142.10873413085938
360,person,/content/drive/My Drive/Savour/whole/Top 10 Food fight Festivals_ La... (4).jpg,1.6306958198547363,107.02493286132812,101.64806365966797,389.809814453125
361,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,46.73505783081055,25.379579544067383,319.8582458496094,464.6003723144531
362,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,491.1155090332031,168.16229248046875,692.9235229492188,470.9638977050781
